"グリップが柔らかい, グリップがやわらかい",グリップ,柔らかい,グリップ,軟らかい
抗力が気にならない,抗力,気,成る
指に跡がつかない,指,跡,付く
グリップの太さが適度,グリップ,太い
ドクターグリップぐらい,ドクター,グリップ
シンプル
落ち着く色,落ち着く,色
濃い暗い色,濃い,暗い,色
使いたくなる,使う,成る
先端が尖っていない,先端,尖る,居る
安全,安全
グリップが硬い,グリップ,固い
手ごたえがある,手ごたえ,有る
持ってる実感がある,持つ,実感,有る
芯が細い,芯,細い
シャープ,シャープ
細かい字が書きやすい,細かい,字,書く
字がきれいに書ける,字,書く
0.5mmくらい
カバーが円錐状,カバー,円錐
キャップに消しゴム,キャップ,消す,ゴム
別に消しゴムが不要,別,消す,ゴム
あればサイズは問わない,有る,サイズ,問う
狭いスペースに書ける,狭い,スペース,書く
先端が収納できる,先端,収納,出来る
刺さらない,差さる
手や筆箱に,手,筆箱
安い,安い
"色が良い, 色, 色が好み",色,良い,色,色,好み
形が良い,形,良い
珍しい色,珍しい,色
200円くらい,円
買いなおせる,買う,直す
ドクターグリップがいい,ドクター,グリップ,良い
太い,太い
仕事がはかどる,仕事,捗る
ずっと持っていられる,持つ,居る
やわらかい,軟らかい
柔軟性がある素材,有る,素材
余計な装飾無し,装飾,無し
いつでも使える,使う
持ち運びやすい,持ち運ぶ
安心,安心
安定する,安定,為る
すばやく取り出せる,素早い,取り出す
"適度な重さ, 軽い, 重い",重い,軽い,重い
前のほうが重い,前,ほう,重い
持ちやすい,持つ
指の形に合わせたデザイン,指,形,合わせる,デザイン
快適,快適
"しっかりしたグリップ, しっかりとしたグリップ",為る,グリップ,為る,グリップ
フィット感がある,フィット,感,有る
直径1cm程度,直径,程度
細い,細い
中心部のふくらみ,中心,部,ふくらみ
うれしい,嬉しい
思い切り字が書ける,思い切る,字,書く
力が入る,力,入る
硬い,固い
柔軟性がない素材,無い,素材
文字に魂が宿る,文字,魂,宿る
筆圧が濃くなる,筆圧,濃い,成る
書きやすい,書く
思い通りに書ける,思い,通り,書く
文字がはっきり見える,文字,見える
しっかり書ける,書く
キャップが無い,キャップ,無い
すぐ書き始められる,書く,始める
手間がいらない,手間,要る
愛着を持てる,愛着,持つ
寒色系の色,寒色,色
芯が回転して常に細く書ける,芯,回転,為る,常,細い,書く
"小さい文字を書きやすい, 細く書ける",小さい,文字,書く,細い,書く
グリップがゴムでできている,グリップ,ゴム,出来る,居る
"疲れない, 疲れにくい, 手が疲れない",疲れる,疲れ,疲れる
明るい色だから,明るい,色
気分が明るくなる,気分,明るい,成る
書くことが楽しくなる,書く,こと,楽しい,成る
楽しい日々が送れる,楽しい,日々,送る
自然の色,自然,色
図・グラフが書きやすい,図,グラフ,書く
気持ちいい,気持ち,良い
削りたての鉛筆のように芯が細い,削る,鉛筆,芯,細い
キャップがある,キャップ,有る
芯を仕舞わなくていい,芯,仕舞う,良い
芯が折れない,芯,折れる
経済的によい,経済,良い
芯の入れ替えが少ない,芯,入れ替え,少ない
"楽, 便利, 便利",楽,便利,便利
字が濃くなる,字,濃い,成る
勉強しやすい,勉強,為る
思いっきり握れるグリップ,思いっきり,握る,グリップ
指が痛くならない,指,痛い,成る
"長時間使用できる, 書き続けられる",時間,使用,出来る,書く,続ける
９０分ぐらい,９,０,分
プラスチックより柔らかい,プラスチック,柔らかい
中が透けて見える,中,透ける,見える
芯の残りがわかる,芯,残り,分かる
芯が多く入る,芯,多い,入る
芯が詰まらない,芯,詰まる
５本以上,５,以上
色が黒くない,色,黒い,無い
ボールペンと間違えにくい,ボール,ペン,間違える
ストレスが少ない,ストレス,少ない
原色,原色
かっこいい,かっこ,良い
小指より細い,小指,細い
グリップが固い,グリップ,固い
材質が良い,材質,良い
高級感がある,高級,感,有る
木製,木製
効率的,効率
グリップがある,グリップ,有る
書いてる時に滑りにくい,書く,時,滑る
読み手が読みやすい,読み手,読む
同じ太さで字が書ける,太い,字,書く
ノートが見やすい,ノート,見る
勉強したくなる,勉強,為る,成る
"デザインが良い, デザイン",デザイン,良い,デザイン
持ってて楽しい,持つ,楽しい
オレンジ色,オレンジ,色
半透明,半
青色,青色
50g
キャップを無くしにくい,キャップ,無くす
買い替えなくていい,買い換える,良い
長く使える,長い,使う
3年,年
習慣を変えなくていい,習慣,変える,良い
羽のように,羽
たくさん持っていける,持つ,行く
使い分けできる,使い分け,出来る
子指ぐらい,子指
たくさんの文字が書ける,文字,書く
内容しっかり書ける,内容,書く
0.3mm
