a,b,c,d,e,f,g,h,i,j
グリップ,柔らかい
持つ
疲れる
グリップ,太い
力,入る
グリップ,細い
持ち運ぶ
軽い
便利
書く
嬉しい
キャップ,押す,手間,省く
振る,芯,出る
字,書く
芯,細い
時間,使用,出来る
小さい,字,書く
勉強,為る
芯,入れ替え,少ない
芯,回転,為る
芯,折れる
消す,ゴム,付く
壊れる
持つ,楽しい
かっこ,良い,デザイン
珍しい,色
経済
長い,使う
色,かっこ,良い
安い
